Wavelength	Optical power
nm	dBm
1063.67	-83.46
1063.68	-82.46
1063.68	-84.6
1063.69	-83.11
1063.69	-79.85
1063.7	-77.72
1063.7	-76.39
1063.71	-76.49
1063.71	-76.38
1063.72	-76.22
1063.72	-76.05
1063.73	-75.89
1063.73	-76.84
1063.74	-75.59
1063.74	-75.15
1063.75	-73.94
1063.76	-72.85
1063.76	-71.85
1063.77	-71.04
1063.77	-70.08
1063.78	-69.57
1063.78	-68.75
1063.79	-68.04
1063.79	-67.15
1063.8	-66.49
1063.8	-65.67
1063.81	-64.86
1063.81	-63.86
1063.82	-63.07
1063.82	-62.32
1063.83	-61.56
1063.83	-60.91
1063.84	-60.36
1063.84	-59.83
1063.85	-59.36
1063.85	-58.85
1063.86	-58.27
1063.86	-57.66
1063.87	-57.12
1063.87	-56.58
1063.88	-56.03
1063.88	-55.46
1063.88	-54.79
1063.89	-54.17
1063.89	-53.34
1063.9	-52.65
1063.9	-51.91
1063.91	-51.2
1063.91	-50.46
1063.92	-49.87
1063.92	-49.18
1063.93	-48.7
1063.93	-48.06
1063.94	-47.16
1063.94	-46.22
1063.95	-45.08
1063.95	-43.42
1063.96	-41.05
1063.96	-39.53
1063.97	-38.09
1063.97	-36.7
1063.98	-35.64
1063.98	-34.72
1063.99	-33.98
1063.99	-33.52
1064	-33.1
1064.01	-32.69
1064.01	-32.42
1064.02	-31.97
1064.02	-31.58
1064.03	-31.25
1064.03	-30.85
1064.04	-30.38
1064.04	-29.94
1064.05	-29.54
1064.05	-29.22
1064.06	-28.88
1064.06	-28.56
1064.07	-28.21
1064.07	-27.86
1064.08	-27.5
1064.08	-27.1
1064.09	-26.73
1064.09	-26.35
1064.1	-26.01
1064.1	-25.75
1064.11	-25.56
1064.11	-25.45
1064.12	-25.39
1064.12	-25.39
1064.13	-25.45
1064.13	-25.51
1064.13	-25.61
1064.14	-25.72
1064.14	-25.84
1064.15	-25.96
1064.15	-26.06
1064.16	-26.17
1064.16	-26.28
1064.17	-26.39
1064.17	-26.55
1064.18	-26.75
1064.18	-27.08
1064.19	-27.49
1064.19	-27.93
1064.2	-28.56
1064.2	-29.47
1064.21	-30.45
1064.21	-31.64
1064.22	-32.8
1064.22	-34.06
1064.23	-35.84
1064.23	-37.78
1064.24	-38.68
1064.24	-39.73
1064.25	-40.51
1064.26	-41.27
1064.26	-42.13
1064.27	-43.2
1064.27	-44.04
1064.28	-44.75
1064.28	-45.37
1064.29	-45.88
1064.29	-46.41
1064.3	-46.97
1064.3	-47.62
1064.31	-48.33
1064.31	-49.2
1064.32	-50.15
1064.32	-51.03
1064.33	-51.85
1064.33	-52.54
1064.34	-53.44
1064.34	-54.17
1064.35	-54.77
1064.35	-55.45
1064.36	-56.1
1064.36	-56.82
1064.37	-57.68
1064.37	-58.64
1064.38	-59.48
1064.38	-60.61
1064.38	-61.41
1064.39	-62.17
1064.39	-62.91
1064.4	-63.82
1064.4	-64.56
1064.41	-65.36
1064.41	-66.21
1064.42	-66.93
1064.42	-68
1064.43	-68.68
1064.43	-69.48
1064.44	-70.32
1064.44	-71.08
1064.45	-71.6
1064.45	-72.12
1064.46	-72.18
1064.46	-72.62
1064.47	-73.29
1064.47	-73.74
1064.48	-74.01
1064.48	-75.1
1064.49	-74.95
1064.49	-75.92
1064.5	-77.18
1064.51	-78.29
1064.51	-77.57
1064.52	-81.29
1064.52	-78.32
1064.53	-83.58
1064.53	-82.84
1064.54	-82.21
1064.54	-78.46
1064.55	-80.49
1064.55	-79.48
1064.56	-80.32
1064.56	-80.76
1064.57	-81.2
1064.57	-81.69
1064.58	-82.24
1064.58	-80.93
1064.59	-93.81
1064.59	-83.18
1064.6	-87.24
1064.6	-84.21
1064.61	-88.85
1064.61	-88.85
1064.62	-87.64
1064.62	-88.85
1064.63	-84.21
1064.63	-86.82
1064.63	-94.27
1064.64	-88.27
1064.64	-92.9
1064.65	-92.9
1064.65	-83.74
1064.66	-83.95
1064.66	-84.15
1064.67	-81.09
1064.67	-86.64
1064.68	-86.64
1064.68	-81.8
1064.69	-86.24
1064.69	-94.92
1064.7	-94.91
1064.7	-94.91
1064.71	-94.91
1064.71	-94.91
1064.72	-120
1064.72	-120
1064.73	-87.38
1064.73	-84.37
1064.74	-89
1064.74	-89
1064.75	-89
1064.76	-89
1064.76	-84.37
1064.77	-83.95
1064.77	-83.56
1064.78	-88.19
1064.78	-88.19
1064.79	-87.98
1064.79	-87.98
1064.8	-83.49
1064.8	-86.43
1064.81	-101.33
1064.81	-101.33
1064.82	-101.33
1064.82	-120
1064.83	-93.3
1064.83	-93.3
1064.84	-93.3
1064.84	-93.3
1064.85	-87.77
1064.85	-86.37
1064.86	-87.47
1064.86	-87.77
1064.87	-92.39
1064.87	-92.39
1064.88	-83.88
1064.88	-84.34
1064.88	-85.16
1064.89	-82.73
1064.89	-89
1064.9	-89
1064.9	-88.99
1064.91	-84.37
1064.91	-120
1064.92	-120
1064.92	-88.12
1064.93	-87.33
1064.93	-87.33
1064.94	-87.33
1064.94	-87.33
1064.95	-87.33
1064.95	-83.09
1064.96	-86.21
1064.96	-83.89
1064.97	-83.89
1064.97	-83.89
1064.98	-83.89
1064.98	-83.89
1064.99	-89.88
1064.99	-120
1065	-120
1065.01	-120
1065.01	-120
1065.02	-120
1065.02	-120
1065.03	-80.44
1065.03	-85.07
1065.04	-85.07
1065.04	-85.07
1065.05	-85.07
1065.05	-83.14
1065.06	-78.58
1065.06	-90.97
1065.07	-90.97
1065.07	-83.75
1065.08	-80.74
1065.08	-78.51
1065.09	-85.36
1065.09	-84.31
1065.1	-85.36
1065.1	-80.74
1065.11	-83.75
1065.11	-120
1065.12	-120
1065.12	-120
1065.13	-120
1065.13	-88.83
1065.13	-88.83
1065.14	-88.83
1065.14	-87.77
1065.15	-92.39
1065.15	-92.39
1065.16	-87.24
1065.16	-92.39
1065.17	-92.39
1065.17	-87.77
1065.18	-120
1065.18	-120
1065.19	-120
1065.19	-120
1065.2	-90.29
1065.2	-84.91
1065.21	-81.9
1065.21	-86.52
1065.22	-90.15
1065.22	-90.15
1065.23	-80.78
1065.23	-81.29
1065.24	-83.77
1065.24	-90.15
1065.25	-86.29
1065.26	-88.59
1065.26	-90.44
1065.27	-90.44
1065.27	-90.44
1065.28	-90.44
1065.28	-83.08
1065.29	-86.8
1065.29	-85.83
1065.3	-85.13
1065.3	-85.12
1065.31	-85.12
1065.31	-85.12
1065.32	-85.12
1065.32	-87.94
1065.33	-92.08
1065.33	-83.04
1065.34	-87.67
1065.34	-82.57
1065.35	-79.57
1065.35	-77.49
1065.36	-91.91
1065.36	-77.78
1065.37	-92.51
1065.37	-79.12
1065.38	-81.72
1065.38	-92.51
1065.38	-89.19
1065.39	-88.79
1065.39	-87.26
1065.4	-88.79
1065.4	-94.39
1065.41	-87.8
1065.41	-84.78
1065.42	-85.48
1065.42	-87.01
1065.43	-86.51
1065.43	-83.36
1065.44	-82.1
1065.44	-83.47
1065.45	-92.2
1065.45	-85.47
1065.46	-87.54
1065.46	-85.27
1065.47	-85.51
1065.47	-83.1
1065.48	-82.33
1065.48	-82.33
1065.49	-82.33
1065.49	-84.98
1065.5	-84.1
1065.51	-85.36
1065.51	-86.7
1065.52	-94.52
1065.52	-84.06
1065.53	-81.21
1065.53	-83.27
1065.54	-80.81
1065.54	-80.63
1065.55	-80.72
1065.55	-80.81
1065.56	-83.59
1065.56	-91.32
1065.57	-84.89
1065.57	-82.1
1065.58	-86.72
1065.58	-86.72
1065.59	-86.72
1065.59	-86.72
1065.6	-82.1
1065.6	-85.33
1065.61	-120
1065.61	-120
1065.62	-120
1065.62	-120
1065.63	-120
1065.63	-84
1065.63	-88.63
1065.64	-85.77
1065.64	-90.39
1065.65	-90.39
1065.65	-90.39
1065.66	-81.78
1065.66	-90.06
1065.67	-85.65
1065.67	-101.33
1065.68	-101.33
1065.68	-101.33
1065.69	-101.33
1065.69	-101.33
1065.7	-120
1065.7	-120
1065.71	-120
1065.71	-120
1065.72	-120
1065.72	-120
1065.73	-120
1065.73	-120
1065.74	-120
1065.74	-120
1065.75	-94.65
1065.76	-91.64
1065.76	-91.64
1065.77	-91.64
1065.77	-91.63
1065.78	-91.63
1065.78	-88.89
1065.79	-87.43
1065.79	-81.71
1065.8	-86.34
1065.8	-86.34
1065.81	-86.34
1065.81	-81.71
1065.82	-81.8
1065.82	-83.86
1065.83	-92.53
1065.83	-81.05
1065.84	-85.68
1065.84	-85.68
1065.85	-79.17
1065.85	-90.43
1065.86	-90.43
1065.86	-79.8
1065.87	-90.43
1065.87	-90.43
1065.88	-85.8
1065.88	-86.64
1065.88	-91.26
1065.89	-91.26
1065.89	-91.26
1065.9	-91.26
1065.9	-91.26
1065.91	-82.96
1065.91	-90.02
1065.92	-90.02
1065.92	-90.02
1065.93	-94.39
1065.93	-94.39
1065.94	-84.88
1065.94	-94.39
1065.95	-94.39
1065.95	-94.38
1065.96	-94.38
1065.96	-120
1065.97	-120
1065.97	-90.8
1065.98	-90.8
1065.98	-87.7
1065.99	-92.31
1065.99	-92.31
1066	-87.24
1066.01	-86.84
1066.01	-91.86
1066.02	-84.44
1066.02	-91.85
1066.03	-91.85
1066.03	-87.24
1066.04	-90.39
1066.04	-90.39
1066.05	-90.39
1066.05	-90.39
1066.06	-90.38
1066.06	-90.38
1066.07	-90.38
1066.07	-120
1066.08	-120
1066.08	-120
1066.09	-120
1066.09	-120
1066.1	-120
1066.1	-90.54
1066.11	-89.22
1066.11	-89.23
1066.12	-89.22
1066.12	-92.13
1066.13	-92.12
1066.13	-87.43
1066.13	-90.33
1066.14	-92.12
1066.14	-92.12
1066.15	-92.12
1066.15	-120
1066.16	-120
1066.16	-120
1066.17	-120
1066.17	-120
1066.18	-84.92
1066.18	-89.55
1066.19	-89.55
1066.19	-89.55
1066.2	-89.55
1066.2	-89.55
1066.21	-84.92
1066.21	-95.2
1066.22	-92.76
1066.22	-88.93
1066.23	-86.93
1066.23	-86.93
1066.24	-83.28
1066.24	-84.38
1066.25	-84.75
1066.26	-85.01
1066.26	-86.18
1066.27	-87.8
1066.27	-83.24
1066.28	-103.72
1066.28	-103.72
1066.29	-92.68
1066.29	-93.03
1066.3	-93.03
1066.3	-93.03
1066.31	-93.03
1066.31	-94.15
1066.32	-87.38
1066.32	-94.15
1066.33	-83.17
1066.33	-87.8
1066.34	-87.8
1066.34	-86.89
1066.35	-96.62
1066.35	-92.84
1066.36	-82.72
1066.36	-92.84
1066.37	-95.06
1066.37	-92.05
1066.38	-89.42
1066.38	-86.55
1066.38	-88.9
1066.39	-92.59
1066.39	-86.08
1066.4	-86.67
1066.4	-92.59
1066.41	-85.45
1066.41	-89.15
1066.42	-87.53
1066.42	-89.15
1066.43	-89.15
1066.43	-89.15
1066.44	-89.15
1066.44	-96.8
1066.45	-85.65
1066.45	-90.27
1066.46	-90.27
1066.46	-87.54
1066.47	-84.55
1066.47	-89.17
1066.48	-82.05
1066.48	-89.17
1066.49	-89.17
1066.49	-84.55
1066.5	-87.54
