Wavelength	Optical power
nm	dBm
1579.1	-70.48
1579.17	-71.22
1579.24	-71.65
1579.31	-71.69
1579.38	-72.31
1579.45	-71.69
1579.52	-71.59
1579.59	-71.6
1579.66	-70.9
1579.73	-70.18
1579.8	-69.54
1579.87	-68.56
1579.94	-67.88
1580.01	-67.79
1580.08	-68.54
1580.15	-69.6
1580.22	-70.3
1580.29	-71.01
1580.36	-71.64
1580.43	-72.13
1580.5	-71.87
1580.57	-71.92
1580.64	-72.11
1580.71	-72.14
1580.78	-71.4
1580.85	-70.85
1580.92	-70.09
1580.99	-69.12
1581.06	-68.63
1581.13	-68.27
1581.2	-68.65
1581.27	-69.13
1581.34	-70.19
1581.41	-71.03
1581.48	-71.64
1581.55	-71.98
1581.62	-72.37
1581.69	-72.38
1581.76	-72.45
1581.83	-71.88
1581.9	-71.81
1581.97	-71.33
1582.04	-70.89
1582.11	-69.92
1582.18	-69.09
1582.25	-68.69
1582.32	-68.7
1582.39	-69.3
1582.46	-70.12
1582.53	-70.9
1582.6	-71.36
1582.67	-72.18
1582.74	-72.38
1582.81	-72.51
1582.88	-72.28
1582.95	-72.57
1583.02	-72.09
1583.09	-71.98
1583.16	-71.52
1583.23	-70.72
1583.3	-69.83
1583.37	-69.24
1583.44	-69.07
1583.51	-69.24
1583.58	-69.87
1583.65	-70.97
1583.72	-71.45
1583.79	-71.81
1583.86	-71.88
1583.93	-72.07
1584	-72.83
1584.07	-72.49
1584.14	-72.35
1584.21	-72.28
1584.28	-71.98
1584.35	-71.29
1584.42	-70.77
1584.49	-70.19
1584.56	-69.55
1584.63	-69.39
1584.7	-69.91
1584.77	-70.5
1584.84	-71.23
1584.91	-71.76
1584.98	-72.31
1585.05	-72.36
1585.12	-72.47
1585.19	-72.76
1585.26	-72.61
1585.33	-72.54
1585.4	-71.98
1585.47	-71.59
1585.54	-71.27
1585.61	-70.67
1585.68	-70.04
1585.75	-69.82
1585.82	-70.04
1585.89	-70.28
1585.96	-71.23
1586.03	-71.64
1586.1	-71.84
1586.17	-72.76
1586.24	-72.69
1586.31	-72.87
1586.38	-72.79
1586.45	-72.99
1586.52	-72.21
1586.59	-72.12
1586.66	-71.8
1586.73	-71.06
1586.8	-70.67
1586.87	-70.18
1586.94	-70.01
1587.01	-70.36
1587.08	-70.57
1587.15	-71.29
1587.22	-71.84
1587.29	-71.97
1587.36	-72.55
1587.43	-72.62
1587.5	-72.89
1587.57	-72.89
1587.64	-72.94
1587.71	-72.59
1587.78	-72.21
1587.85	-71.67
1587.92	-71.2
1587.99	-70.98
1588.06	-70.48
1588.13	-70.34
1588.2	-70.73
1588.27	-71.12
1588.34	-71.82
1588.41	-72.2
1588.48	-73.04
1588.55	-72.35
1588.62	-72.66
1588.69	-72.77
1588.76	-73.04
1588.83	-72.96
1588.9	-72.48
1588.97	-72.59
1589.04	-71.88
1589.11	-71.23
1589.18	-70.98
1589.25	-70.89
1589.32	-70.66
1589.39	-71.34
1589.46	-71.56
1589.53	-72
1589.6	-72.43
1589.67	-72.77
1589.74	-72.82
1589.81	-72.7
1589.88	-73.08
1589.95	-72.92
1590.02	-72.97
1590.09	-72.67
1590.16	-72.27
1590.23	-72.16
1590.3	-71.59
1590.37	-71.2
1590.44	-70.98
1590.51	-70.98
1590.58	-71.32
1590.65	-71.77
1590.72	-72.47
1590.79	-72.54
1590.86	-72.83
1590.93	-73.37
1591	-73.75
